	OG	TSG
CYP2W1	-0.9889271885786217	-0.4651761588855525
C14orf1	-0.988833493933827	-0.46523165786333764
SLBP	-0.988833493933827	-0.46523165786333764
GAS6_ENST00000327773	-0.988805381301892	-0.4652483116823054
RASD2	-0.988796427806522	-0.465253615856314
FCRL5_ENST00000356953	-0.988796427806522	-0.465253615856314
SIAH2	-0.9887599694087479	-0.46527521509440345
UBE4B_ENST00000377157	-0.9887431099463119	-0.46528520365739634
WNT9B_ENST00000575372	-0.9887172721556625	-0.4653005120442854
AP3B2	-0.9887043047595104	-0.4653081952109173
PAK3_ENST00000360648	-0.9886882786999723	-0.46531769085114416
CLCC1	-0.9886789333855855	-0.4653232281783807
STK3	-0.9886789333855855	-0.4653232281783807
GNL1_ENST00000433809	-0.9886586996447281	-0.46533521744686507
DIS3L2_ENST00000409401	-0.9886586996447281	-0.46533521744686507
RAP1GAP_ENST00000374757	-0.9886586996447281	-0.46533521744686507
DRAM2	-0.9886586996447281	-0.46533521744686507
Q6ZSY1_HUMAN	-0.9886586996447281	-0.46533521744686507
TRIM2_ENST00000338700	-0.9886472044181426	-0.46534202898215316
C4orf26_ENST00000435974	-0.9886355447553877	-0.46534893808203504
PDCD1LG2	-0.9886205783301844	-0.46535780683932165
C16orf95	-0.9886205783301844	-0.46535780683932165
FAM129C_ENST00000595684	-0.9886184969872093	-0.4653590402117535
SORBS2_ENST00000448662	-0.9885878819960845	-0.4653771826657595
CER1	-0.9885758984180304	-0.4653842843790281
CD300E	-0.9885758984180304	-0.4653842843790281
NEUROG3	-0.9885758984180304	-0.4653842843790281
PTPRK_ENST00000368213	-0.9885389505814919	-0.465406181275277
TMX1	-0.9885154919234034	-0.46542008456597944
THNSL2	-0.9885109094666438	-0.4654228005206139
HINT1	-0.988414057633656	-0.4654802078127866
CEP68_ENST00000537589	-0.988414057633656	-0.4654802078127866
CENPH	-0.988414057633656	-0.4654802078127866
AGR2_ENST00000419572	-0.988414057633656	-0.4654802078127866
PTRH1	-0.988414057633656	-0.4654802078127866
FAM166B	-0.988414057633656	-0.4654802078127866
FAM166B_ENST00000399742	-0.988414057633656	-0.4654802078127866
CNIH4_ENST00000366856	-0.988414057633656	-0.4654802078127866
CTNNA3_ENST00000545309	-0.9884071986755557	-0.4654842736804293
TRHR	-0.9883131082647745	-0.46554005327685627
VKORC1	-0.9882557122598029	-0.4655740834426089
DFNB31_ENST00000374059	-0.9881975042044561	-0.4656085982518703
NOMO3	-0.9881841528359071	-0.465616515475725
KSR1_ENST00000319524	-0.9881538000041078	-0.46563451501851033
S100A2_ENST00000368707	-0.9881482490835896	-0.4656378068658531
COBL_ENST00000395540	-0.9881046974853253	-0.46566363516223563
ENSG00000215428	-0.9880726239584908	-0.4656826575286457
MUC22	-0.9880586719397789	-0.46569093258188854
BTBD16	-0.9880493734814392	-0.4656964476736106
RABL6_ENST00000371671	-0.9880036207022254	-0.4657235857033987
GLT1D1	-0.9879820095730333	-0.46573640492333906
ZNF519	-0.9879686604108758	-0.46574432355683376
C10orf71_ENST00000374144	-0.98795548867124	-0.46575213710954977
SLCO1A2	-0.9879005703868367	-0.46578471672304256
MEA1	-0.987864976431083	-0.46580583393294467
AGPAT2	-0.9878531891351964	-0.465812827373034
CRISP3_ENST00000433368	-0.9878474213770676	-0.4658162494501102
FGGY	-0.9878133075596681	-0.4658364902124749
ARMC4_ENST00000545014	-0.9877605032918546	-0.46586782275542776
KRT5	-0.9877530414702494	-0.4658722505996396
EIF4G3_ENST00000435383	-0.9877231335858477	-0.4658899984637173
TRIML1	-0.987585866671279	-0.46597146591294436
TRAT1	-0.987585866671279	-0.46597146591294436
